"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Hachage","Longueur","Élément de lien en version canonique 1","Adresse codée en URL"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-el-track-order.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","96","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/woo-el-track-order.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","99","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/woocommerceNotices.min.js?ver=7.5.1"
"https://www.casapy.com/produit/33741/","text/html; charset=UTF-8","200","OK","Indexable","","d10d582db69819d4595c648e35d7486c","37","https://www.casapy.com/produit/33741/","https://www.casapy.com/produit/33741/"
"https://www.casapy.com/wp-content/uploads/2026/01/2-430x430.png","image/png","200","OK","Indexable","","","63","","https://www.casapy.com/wp-content/uploads/2026/01/2-430x430.png"
"https://www.casapy.com/wp-content/plugins/woo-stripe-payment/assets/build/payment-request-product.js?ver=daa6ae6e61c2c323ec23","application/javascript","200","OK","Indexable","","","125","","https://www.casapy.com/wp-content/plugins/woo-stripe-payment/assets/build/payment-request-product.js?ver=daa6ae6e61c2c323ec23"
"https://www.casapy.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.35.1","application/javascript","200","OK","Indexable","","","101","","https://www.casapy.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.35.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/int-elementor-pro.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","95","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/int-elementor-pro.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/swatchesVariations.min.js?ver=7.5.1","application/javascript","200","OK","Indexable","","","99","","https://www.casapy.com/wp-content/themes/woodmart/js/scripts/wc/swatchesVariations.min.js?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-cart-side.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","97","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/header-el-cart-side.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.min.css?ver=7.5.1","text/css","200","OK","Indexable","","","96","","https://www.casapy.com/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.min.css?ver=7.5.1"
"https://www.casapy.com/wp-content/uploads/2026/01/4-430x430.png","image/png","200","OK","Indexable","","","63","","https://www.casapy.com/wp-content/uploads/2026/01/4-430x430.png"
